label_image_filename,image_filename,annotation_image_filename,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales,acc_georef,epsg,year,month,day,hour,minute,second,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,CRS,px_size_m,ImageHeightPx,ImageWidthPx,ImageBands
labels/chunk2_m_4106909_nw_19_h_20160704_multiband_cape_cod_site201_ID3_label.jpg,images/chunk2_m_4106909_nw_19_h_20160704_multiband_cape_cod_site201_ID3.jpg,npz/chunk2_m_4106909_nw_19_h_20160704_multiband_cape_cod_site201_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",3,1,1,3,3,0.9,0.444812583668005,3,6,26919,2019,8,9,12,0,0,420044.046409073,421033.814727496,4636012.28510637,4637902.98342876,-69.9635124206543,-69.9518394470215,41.8719895590538,41.8891158910399,"""NAD83 / UTM zone 19N""",1,329,528,3
labels/chunk2_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3_label.jpg,images/chunk2_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.jpg,npz/chunk2_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","4, 5, 6","'vegetated_surface', 'agricultural', 'development'",3,1,1,3,3,0.9,0.126243228427156,3,6,26916,2015,6,13,12,0,0,472577.72211458,488621.837319641,4602914.21012256,4613356.17465425,-87.3289489746094,-87.1366882324219,41.5774432893338,41.671886028127,"""NAD83 / UTM zone 16N""",1,1727,1261,3
labels/chunk2_m_4207018_ne_19_060_20180806_multiband_parker_river_site207_ID6_label.jpg,images/chunk2_m_4207018_ne_19_060_20180806_multiband_parker_river_site207_ID6.jpg,npz/chunk2_m_4207018_ne_19_060_20180806_multiband_parker_river_site207_ID6.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.176736478420792,3,6,26919,2018,11,10,12,0,0,351656.074083489,354320.833332485,4732381.49664897,4734733.91854188,-70.8120346069336,-70.7801055908203,42.7296133294422,42.7512980952424,"""NAD83 / UTM zone 19N""",1,1040,924,3
labels/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID2_label.jpg,images/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID2.jpg,npz/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata'",2,1,1,1,4,0.9,0.061726506563366,3,6,26919,2018,8,15,12,0,0,396446.809016254,404335.874941197,4652438.28538198,4659744.93580791,-70.2507019042969,-70.1566314697266,42.0171619770254,42.0839551241371,"""NAD83 / UTM zone 19N""",1,1241,1013,3
labels/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID3_label.jpg,images/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID3.jpg,npz/chunk2_m_4207063_sw_19_h_20160704_multiband_cape_cod_site193_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata'",2,1,1,3,3,0.9,0.086029086611874,3,6,26919,2015,6,17,12,0,0,396446.809016254,404335.874941197,4652438.28538198,4659744.93580791,-70.2507019042969,-70.1566314697266,42.0171619770254,42.0839551241371,"""NAD83 / UTM zone 19N""",1,1008,939,3
labels/chunk2_m_4307037_ne_19_060_20180924_multiband_rachel_carson_site209_ID3_label.jpg,images/chunk2_m_4307037_ne_19_060_20180924_multiband_rachel_carson_site209_ID3.jpg,npz/chunk2_m_4307037_ne_19_060_20180924_multiband_rachel_carson_site209_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'development'",4,1,1,3,3,0.9,0.44423457456377,3,6,26919,2010,7,4,12,0,0,387549.562346012,388419.823690956,4814818.93860383,4816215.77445869,-70.3904342651367,-70.3799629211426,43.4778369216924,43.490541160983,"""NAD83 / UTM zone 19N""",1,941,798,3
labels/chunk2_m_4812352_se_10_1_20170822_multiband_elwha_site36_ID3_label.jpg,images/chunk2_m_4812352_se_10_1_20170822_multiband_elwha_site36_ID3.jpg,npz/chunk2_m_4812352_se_10_1_20170822_multiband_elwha_site36_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",5,1,1,1,1,0.9,0.811258278145695,3,6,26910,2019,8,9,12,0,0,461865.739739137,462915.051012783,5330908.99895048,5331201.3735105,-123.512506484985,-123.498430252075,48.1302936857809,48.1329860920986,"""NAD83 / UTM zone 10N""",1,263,433,3
labels/chunk20_m_3307961_se_17_060_20190701_multiband_romaine_site121_ID3_label.jpg,images/chunk20_m_3307961_se_17_060_20190701_multiband_romaine_site121_ID3.jpg,npz/chunk20_m_3307961_se_17_060_20190701_multiband_romaine_site121_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation'",2,1,1,2,4,0.9,0.033200671354647,3,6,26917,2015,7,22,12,0,0,645901.228144295,655562.661912183,3653714.05312045,3667518.83216681,-79.4380187988281,-79.332275390625,33.0121183038527,33.1352512825638,"""NAD83 / UTM zone 17N""",1,1150,1114,3
labels/chunk20_m_3507504_sw_18_1_20100703_multiband_obx_site146_ID2_label.jpg,images/chunk20_m_3507504_sw_18_1_20100703_multiband_obx_site146_ID2.jpg,npz/chunk20_m_3507504_sw_18_1_20100703_multiband_obx_site146_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation'",2,1,1,1,4,0.9,0.050086593794958,3,6,26918,2010,10,3,12,0,0,444173.110429307,449421.72730542,3966943.38858534,3973885.23378809,-75.6182098388672,-75.5605316162109,35.8450911032245,35.9079616255893,"""NAD83 / UTM zone 18N""",1,1784,1343,3
labels/chunk20_m_3907438_nw_18_1_20150617_multiband_forsythe_site168_ID3_label.jpg,images/chunk20_m_3907438_nw_18_1_20150617_multiband_forsythe_site168_ID3.jpg,npz/chunk20_m_3907438_nw_18_1_20150617_multiband_forsythe_site168_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",4,1,1,3,3,0.9,0.152942876607692,3,6,26918,2013,5,26,12,0,0,556632.536939385,561247.823058512,4367626.09924444,4374189.92465849,-74.3417358398437,-74.2874908447265,39.4563421919474,39.5151656517322,"""NAD83 / UTM zone 18N""",1,1724,1382,3
labels/chunk20_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3_label.jpg,images/chunk20_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3.jpg,npz/chunk20_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",3,1,1,2,4,0.9,0.316396711119793,3,6,26918,2014,6,3,12,0,0,575324.853550239,579491.399088261,4475162.87416522,4477787.76251641,-74.1120529174805,-74.062614440918,40.4236899167552,40.4469470596005,"""NAD83 / UTM zone 18N""",1,1924,1035,3
labels/chunk21_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3_label.jpg,images/chunk21_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3.jpg,npz/chunk21_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.11187240151388,3,6,26918,2014,6,3,12,0,0,551954.192307046,558224.906323274,4360470.36259138,4367990.93169145,-74.3966674804687,-74.3231964111328,39.3921626494586,39.4595231104652,"""NAD83 / UTM zone 18N""",1,1924,1035,3
labels/chunk22_m_3307962_sw_17_1_20150613_multiband_romaine_site121_ID3_label.jpg,images/chunk22_m_3307962_sw_17_1_20150613_multiband_romaine_site121_ID3.jpg,npz/chunk22_m_3307962_sw_17_1_20150613_multiband_romaine_site121_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation'",3,1,1,2,4,0.9,0.077582939736835,3,6,26917,2014,6,1,12,0,0,645901.228144295,655562.661912183,3653714.05312045,3667518.83216681,-79.4380187988281,-79.332275390625,33.0121183038527,33.1352512825638,"""NAD83 / UTM zone 17N""",1,365,666,3
labels/chunk22_m_3707506_sw_18_060_20181110_multiband_chincoteague_site157_ID3_label.jpg,images/chunk22_m_3707506_sw_18_060_20181110_multiband_chincoteague_site157_ID3.jpg,npz/chunk22_m_3707506_sw_18_060_20181110_multiband_chincoteague_site157_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,2,4,0.9,0.066052103686971,3,6,26918,2014,6,1,12,0,0,466408.542214028,473011.967445831,4193081.023896,4199728.20807042,-75.3820037841797,-75.3071594238281,37.8846088575038,37.9447389942697,"""NAD83 / UTM zone 18N""",1,365,666,3
labels/chunk23_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3_label.jpg,images/chunk23_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3.jpg,npz/chunk23_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",3,1,1,2,4,0.9,0.258871258089726,3,6,26918,2010,8,23,12,0,0,579709.891470606,583124.46026407,4473670.29647752,4475767.57001916,-74.0605545043945,-74.0200424194336,40.4098363360708,40.4283942575166,"""NAD83 / UTM zone 18N""",1,489,504,3
labels/chunk24_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3_label.jpg,images/chunk24_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.jpg,npz/chunk24_m_4108731_ne_16_h_20160903_multiband_rachel_carson_site216_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","2, 3, 4, 5, 6","'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",3,1,1,3,3,0.9,0.112860972911798,3,6,26916,2012,5,20,12,0,0,472577.72211458,488621.837319641,4602914.21012256,4613356.17465425,-87.3289489746094,-87.1366882324219,41.5774432893338,41.671886028127,"""NAD83 / UTM zone 16N""",1,489,504,3
labels/chunk25_m_3907438_nw_18_060_20190920_multiband_forsythe_site168_ID3_label.jpg,images/chunk25_m_3907438_nw_18_060_20190920_multiband_forsythe_site168_ID3.jpg,npz/chunk25_m_3907438_nw_18_060_20190920_multiband_forsythe_site168_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",3,1,1,3,3,0.9,0.098843906769338,3,6,26918,2014,6,13,12,0,0,556632.536939385,561247.823058512,4367626.09924444,4374189.92465849,-74.3417358398437,-74.2874908447265,39.4563421919474,39.5151656517322,"""NAD83 / UTM zone 18N""",1,489,504,3
labels/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID2_label.jpg,images/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID2.jpg,npz/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 8","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'nodata'",2,1,1,1,4,0.9,0.057785393462626,3,6,26918,2014,6,13,12,0,0,470898.03063498,478281.033401048,4199074.54254945,4207339.11761488,-75.3311920166016,-75.2474212646484,37.9387823461344,38.0134762310419,"""NAD83 / UTM zone 18N""",1,675,274,3
labels/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID3_label.jpg,images/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID3.jpg,npz/chunk26_m_3707506_nw_18_1_20110530_multiband_chincoteague_site158_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation'",2,1,1,2,4,0.9,0.07915154347431,3,6,26918,2014,6,13,12,0,0,470898.03063498,478281.033401048,4199074.54254945,4207339.11761488,-75.3311920166016,-75.2474212646484,37.9387823461344,38.0134762310419,"""NAD83 / UTM zone 18N""",1,675,274,3
labels/chunk26_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3_label.jpg,images/chunk26_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3.jpg,npz/chunk26_m_4007440_sw_18_060_20190809_multiband_NYNJ_site172_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","5, 6, 7","'terrestrial_vegetation', 'agricultural', 'development'",3,1,1,2,4,0.9,0.119778714193607,3,6,26918,2014,6,13,12,0,0,575324.853550239,579491.399088261,4475162.87416522,4477787.76251641,-74.1120529174805,-74.062614440918,40.4236899167552,40.4469470596005,"""NAD83 / UTM zone 18N""",1,567,426,3
labels/chunk27_m_3307961_ne_17_1_20150613_multiband_romaine_site121_ID3_label.jpg,images/chunk27_m_3307961_ne_17_1_20150613_multiband_romaine_site121_ID3.jpg,npz/chunk27_m_3307961_ne_17_1_20150613_multiband_romaine_site121_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6, 7, 8","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata'",2,1,1,2,4,0.9,0.069246794967459,3,6,26917,2016,6,25,12,0,0,645901.228144295,655562.661912183,3653714.05312045,3667518.83216681,-79.4380187988281,-79.332275390625,33.0121183038527,33.1352512825638,"""NAD83 / UTM zone 17N""",1,306,104,3
labels/chunk27_m_3707506_ne_18_060_20181110_multiband_chincoteague_site158_ID3_label.jpg,images/chunk27_m_3707506_ne_18_060_20181110_multiband_chincoteague_site158_ID3.jpg,npz/chunk27_m_3707506_ne_18_060_20181110_multiband_chincoteague_site158_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,2,4,0.9,0.077963702963702,3,6,26918,2016,6,25,12,0,0,470898.03063498,478281.033401048,4199074.54254945,4207339.11761488,-75.3311920166016,-75.2474212646484,37.9387823461344,38.0134762310419,"""NAD83 / UTM zone 18N""",1,306,104,3
labels/chunk28_m_3807563_sw_18_060_20180815_multiband_chincoteague_site159_ID3_label.jpg,images/chunk28_m_3807563_sw_18_060_20180815_multiband_chincoteague_site159_ID3.jpg,npz/chunk28_m_3807563_sw_18_060_20180815_multiband_chincoteague_site159_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation'",2,1,1,2,4,0.9,0.049541297539719,3,6,26918,2013,7,30,12,0,0,475687.789260094,483784.771768373,4206866.21826631,4216744.68155257,-75.2769470214844,-75.1849365234375,38.0091482264894,38.098361592806,"""NAD83 / UTM zone 18N""",1,844,868,3
labels/chunk28_m_3907430_se_18_1_20150617_multiband_forsythe_site169_ID3_label.jpg,images/chunk28_m_3907430_se_18_1_20150617_multiband_forsythe_site169_ID3.jpg,npz/chunk28_m_3907430_se_18_1_20150617_multiband_forsythe_site169_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development'",2,1,1,3,3,0.9,0.112318702773974,3,6,26918,2012,7,8,12,0,0,559780.820326363,567149.632572875,4373061.31193121,4381114.73629324,-74.3046569824219,-74.2181396484375,39.5051003010075,39.5771148817376,"""NAD83 / UTM zone 18N""",1,541,377,3
labels/chunk29_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3_label.jpg,images/chunk29_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3.jpg,npz/chunk29_m_3907438_sw_18_1_20100704_multiband_forsythe_site167_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface'",2,1,1,3,3,0.9,0.101903270397034,3,6,26918,2016,7,4,12,0,0,551954.192307046,558224.906323274,4360470.36259138,4367990.93169145,-74.3966674804687,-74.3231964111328,39.3921626494586,39.4595231104652,"""NAD83 / UTM zone 18N""",1,480,249,3
labels/chunk29_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3_label.jpg,images/chunk29_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3.jpg,npz/chunk29_m_4007440_se_18_060_20190809_multiband_NYNJ_site173_ID3.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",3,1,1,2,4,0.9,0.262612070706627,3,6,26918,2016,7,4,12,0,0,579709.891470606,583124.46026407,4473670.29647752,4475767.57001916,-74.0605545043945,-74.0200424194336,40.4098363360708,40.4283942575166,"""NAD83 / UTM zone 18N""",1,480,249,3
labels/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID2_label.jpg,images/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID2.jpg,npz/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",0,'water',2,1,1,1,4,0.9,0.00655724217368,3,6,26911,2016,7,4,12,0,0,262392.248188481,264346.240739514,3810713.5895317,3811795.68311046,-119.585151672363,-119.564208984375,34.4105919144594,34.4207880904585,"""NAD83 / UTM zone 11N""",1,1126,484,3
labels/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID3_label.jpg,images/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID3.jpg,npz/chunk3_m_3411934_sw_11_1_20100702_multiband_santa_barbara_site40_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10",0,'water',2,1,1,3,3,0.9,0.002418857213377,3,6,26911,2018,9,24,12,0,0,262392.248188481,264346.240739514,3810713.5895317,3811795.68311046,-119.585151672363,-119.564208984375,34.4105919144594,34.4207880904585,"""NAD83 / UTM zone 11N""",1,188,198,3
labels/chunk3_m_3507529_sw_18_1_20100612_multiband_obx_site141_ID2_label.jpg,images/chunk3_m_3507529_sw_18_1_20100612_multiband_obx_site141_ID2.jpg,npz/chunk3_m_3507529_sw_18_1_20100612_multiband_obx_site141_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation'",2,1,1,1,4,0.9,0.063214464481391,3,6,26918,2014,7,1,12,0,0,455524.563416032,458991.100945036,3930442.72593113,3939595.47818569,-75.4904937744141,-75.4527282714844,35.5165787389029,35.5992523277295,"""NAD83 / UTM zone 18N""",1,1765,1258,3
labels/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID2_label.jpg,images/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID2.jpg,npz/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID2.npz,"'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural', 'development', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5, 6","'water', 'whitewater', 'sediment', 'other_bare_natural_terrain', 'marsh_vegetation', 'terrestrial_vegetation', 'agricultural'",2,1,1,1,4,0.9,0.248223772297326,3,6,26910,2014,7,1,12,0,0,606820.998710998,607647.312157087,4069122.34663203,4071650.02953718,-121.803188323975,-121.793575286865,36.7618539171695,36.7845418684,"""NAD83 / UTM zone 10N""",1,1765,1258,3
labels/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID3_label.jpg,images/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID3.jpg,npz/chunk3_m_3612110_se_10_060_20180815_20190209_multiband_monterey_site10_ID3.npz,"'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural', 'development', 'cloud', 'nodata', 'unusual', 'unknown'",11,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10","0, 1, 2, 3, 4, 5","'water', 'whitewater', 'sediment', 'other_natural_terrain', 'vegetated_surface', 'agricultural'",3,1,1,3,3,0.9,0.292462099943851,3,6,26910,2017,8,22,12,0,0,606820.998710998,607647.312157087,4069122.34663203,4071650.02953718,-121.803188323975,-121.793575286865,36.7618539171695,36.7845418684,"""NAD83 / UTM zone 10N""",1,151,107,3
