image_filename,label_image_filename,annotation_image_filename,user_ID,acc_georef,epsg,year,month,day,hour,min,sec,XMin,XMax,YMin,YMax,LonMin,LonMax,LatMin,LatMax,ImageHeightPx,ImageWidthPx,ImageBands,px_m,classes_array,num_classes,classes_integer,classes_present_integer,classes_present_array,pen_width,CRF_theta,CRF_mu,CRF_downsample_factor,Classifier_downsample_factor,prob_of_unary_potential,doodle_spatial_density,num_of_scales
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624670.95,4624722.15,-70.4828173769546,-70.4822122376727,41.7643109541445,41.7647799067742,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.076558113098144,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624670.95,4624722.15,-70.4822016253241,-70.4815964813899,41.764318901036,41.7647878504947,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.073722839355468,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624670.95,4624722.15,-70.481585873446,-70.4809807248595,41.7643268446288,41.7647957909164,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.11958885192871,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624670.95,4624722.15,-70.4809701213204,-70.4803649680819,41.7643347849227,41.7648037280394,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.111117362976074,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624670.95,4624722.15,-70.4803543689475,-70.479749211057,41.764342721918,41.7648116618635,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.36034870147705,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_08_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624670.95,4624722.15,-70.4797386163274,-70.4792122274341,41.7643506556145,41.7648185780232,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",5,1,1,1,4,0.9,0.233765878709406,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624619.75,4624670.95,-70.4846540006403,-70.4840488794727,41.7638260884119,41.7642950504654,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.15986156463623,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624619.75,4624670.95,-70.4840382541577,-70.4834331283375,41.7638340450716,41.7643030039543,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.104218482971191,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624619.75,4624670.95,-70.4834225074272,-70.4828173769546,41.7638419984326,41.7643109541445,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.11164379119873,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624619.75,4624670.95,-70.4828067604489,-70.4822016253241,41.7638499484949,41.764318901036,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.074374198913574,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624619.75,4624670.95,-70.482191013223,-70.481585873446,41.7638578952585,41.7643268446288,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.099725723266601,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624619.75,4624670.95,-70.4815752657496,-70.4809701213204,41.7638658387235,41.7643347849227,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.033565521240234,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624619.75,4624670.95,-70.4809595180287,-70.4803543689475,41.7638737788897,41.764342721918,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","1, 2, 3, 4","'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.029469490051269,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624619.75,4624670.95,-70.4803437700605,-70.4797386163274,41.7638817157572,41.7643506556145,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.119270324707031,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_09_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624619.75,4624670.95,-70.479728021845,-70.4792016365458,41.7638896493261,41.7643575716629,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",5,1,1,1,4,0.9,0.121833006718924,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624568.55,4624619.75,-70.4846433711686,-70.4840382541577,41.7633650831068,41.7638340450716,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.101940155029296,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624568.55,4624619.75,-70.4840276290905,-70.4834225074272,41.7633730396385,41.7638419984326,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.100227355957031,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624568.55,4624619.75,-70.4834118867645,-70.4828067604489,41.7633809928715,41.7638499484949,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.123794555664062,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624568.55,4624619.75,-70.4827961441908,-70.482191013223,41.7633889428059,41.7638578952585,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.078920364379882,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624568.55,4624619.75,-70.4821804013694,-70.4815752657496,41.7633968894417,41.7638658387235,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.097224235534667,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624568.55,4624619.75,-70.4815646583006,-70.4809595180287,41.7634048327788,41.7638737788897,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.05098533630371,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624568.55,4624619.75,-70.4809489149842,-70.4803437700605,41.7634127728173,41.7638817157572,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.124524116516113,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624568.55,4624619.75,-70.4803331714206,-70.479728021845,41.7634207095572,41.7638896493261,1024,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1","'water', 'sand'",2,1,1,1,4,0.9,0.070822715759277,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_10_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624568.55,4624619.75,-70.4797174276097,-70.4791910459046,41.7634286429984,41.7638965652633,1024,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.077736780865061,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_01_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_01_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_01_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376589.3,376640.5,4624521.45,4624568.55,-70.484633593104,-70.4840276290905,41.7629409942074,41.7633730396385,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.114481737659235,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_02_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_02_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_02_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376640.5,376691.7,4624521.45,4624568.55,-70.4840178550776,-70.4834118867645,41.7629489506213,41.7633809928715,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.090145426950636,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_03_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_03_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_03_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376691.7,376742.9,4624521.45,4624568.55,-70.4834021168034,-70.4827961441908,41.7629569037366,41.7633889428059,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.113113306130573,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_04_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_04_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_04_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376742.9,376794.1,4624521.45,4624568.55,-70.4827863782814,-70.4821804013694,41.7629648535534,41.7633968894417,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.123205488654458,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_05_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_05_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_05_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376794.1,376845.3,4624521.45,4624568.55,-70.4821706395118,-70.4815646583006,41.7629728000716,41.7634048327788,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",2,1,1,1,4,0.9,0.069415762672505,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_06_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_06_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_06_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376845.3,376896.5,4624521.45,4624568.55,-70.4815549004947,-70.4809489149842,41.7629807432911,41.7634127728173,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",2,1,1,1,4,0.9,0.093977035230891,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_07_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_07_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_07_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376896.5,376947.7,4624521.45,4624568.55,-70.4809391612301,-70.4803331714206,41.7629886832121,41.7634207095572,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated'",5,1,1,1,4,0.9,0.079110892714968,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_08_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_08_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_08_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376947.7,376998.9,4624521.45,4624568.55,-70.4803234217183,-70.4797174276097,41.7629966198346,41.7634286429984,942,1024,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'nodata'",2,1,1,1,4,0.9,0.165616499137473,3
/images/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_09_ID2.jpg,/labels/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_09_ID2_label.jpg,/npz/20160921_SandwichTNB_Ortho_5cm_UTM19N_NAVD88_cog_5cm_clipped_11_09_ID2.npz,ID2,1,26919,2016,9,21,12,0,0,376998.9,377043.55,4624521.45,4624568.55,-70.4797076819592,-70.4791804555104,41.7630045531584,41.7634355588243,942,893,3,0.05,"'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata', 'unusual'",8,"1, 2, 3, 4, 5, 6, 7","0, 1, 2, 3, 4, 5, 6","'water', 'sand', 'gravel', 'cobble_boulder', 'vegetated', 'development', 'nodata'",5,1,1,1,4,0.9,0.212530581094286,3
